,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
82,"frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)', 'CHOCOLATE HOT WATER BOTTLE'})","frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'FENG SHUI PILLAR CANDLE', 'TRAVEL CARD WALLET PANTRY'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
83,"frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)', 'TRAVEL CARD WALLET PANTRY'})","frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'CHOCOLATE HOT WATER BOTTLE', 'FENG SHUI PILLAR CANDLE'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
84,"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'FENG SHUI PILLAR CANDLE'})","frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)', 'CHOCOLATE HOT WATER BOTTLE', 'TRAVEL CARD WALLET PANTRY'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
85,"frozenset({'CHOCOLATE HOT WATER BOTTLE', 'FENG SHUI PILLAR CANDLE'})","frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'SMALL FOLDING SCISSOR(POINTED EDGE)', 'TRAVEL CARD WALLET PANTRY'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
86,"frozenset({'FENG SHUI PILLAR CANDLE', 'TRAVEL CARD WALLET PANTRY'})","frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'SMALL FOLDING SCISSOR(POINTED EDGE)', 'CHOCOLATE HOT WATER BOTTLE'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
87,"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'CHOCOLATE HOT WATER BOTTLE'})","frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)', 'FENG SHUI PILLAR CANDLE', 'TRAVEL CARD WALLET PANTRY'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
88,"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'TRAVEL CARD WALLET PANTRY'})","frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)', 'FENG SHUI PILLAR CANDLE', 'CHOCOLATE HOT WATER BOTTLE'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
89,"frozenset({'CHOCOLATE HOT WATER BOTTLE', 'TRAVEL CARD WALLET PANTRY'})","frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'SMALL FOLDING SCISSOR(POINTED EDGE)', 'FENG SHUI PILLAR CANDLE'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
90,frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)'}),"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'CHOCOLATE HOT WATER BOTTLE', 'FENG SHUI PILLAR CANDLE', 'TRAVEL CARD WALLET PANTRY'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
91,frozenset({'FENG SHUI PILLAR CANDLE'}),"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'SMALL FOLDING SCISSOR(POINTED EDGE)', 'CHOCOLATE HOT WATER BOTTLE', 'TRAVEL CARD WALLET PANTRY'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
92,frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN'}),"frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)', 'FENG SHUI PILLAR CANDLE', 'CHOCOLATE HOT WATER BOTTLE', 'TRAVEL CARD WALLET PANTRY'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
93,frozenset({'CHOCOLATE HOT WATER BOTTLE'}),"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'SMALL FOLDING SCISSOR(POINTED EDGE)', 'FENG SHUI PILLAR CANDLE', 'TRAVEL CARD WALLET PANTRY'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
94,"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'SMALL FOLDING SCISSOR(POINTED EDGE)', 'FENG SHUI PILLAR CANDLE', 'CHOCOLATE HOT WATER BOTTLE'})",frozenset({'TRAVEL CARD WALLET PANTRY'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
95,frozenset({'CHOCOLATE HOT WATER BOTTLE'}),frozenset({'FENG SHUI PILLAR CANDLE'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
96,frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)'}),"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'TRAVEL CARD WALLET PANTRY'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
97,frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN'}),frozenset({'TRAVEL CARD WALLET PANTRY'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
98,frozenset({'TRAVEL CARD WALLET PANTRY'}),"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'SMALL FOLDING SCISSOR(POINTED EDGE)'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
99,"frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)', 'FENG SHUI PILLAR CANDLE'})",frozenset({'TRAVEL CARD WALLET PANTRY'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
100,"frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)', 'TRAVEL CARD WALLET PANTRY'})",frozenset({'FENG SHUI PILLAR CANDLE'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
101,"frozenset({'FENG SHUI PILLAR CANDLE', 'TRAVEL CARD WALLET PANTRY'})",frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
102,frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)'}),"frozenset({'FENG SHUI PILLAR CANDLE', 'TRAVEL CARD WALLET PANTRY'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
103,frozenset({'FENG SHUI PILLAR CANDLE'}),"frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)', 'TRAVEL CARD WALLET PANTRY'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
104,frozenset({'TRAVEL CARD WALLET PANTRY'}),"frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)', 'FENG SHUI PILLAR CANDLE'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
105,"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'FENG SHUI PILLAR CANDLE'})",frozenset({'TRAVEL CARD WALLET PANTRY'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
106,"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'TRAVEL CARD WALLET PANTRY'})",frozenset({'FENG SHUI PILLAR CANDLE'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
107,"frozenset({'FENG SHUI PILLAR CANDLE', 'TRAVEL CARD WALLET PANTRY'})",frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
108,frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN'}),"frozenset({'FENG SHUI PILLAR CANDLE', 'TRAVEL CARD WALLET PANTRY'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
109,frozenset({'FENG SHUI PILLAR CANDLE'}),"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'TRAVEL CARD WALLET PANTRY'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
110,frozenset({'TRAVEL CARD WALLET PANTRY'}),"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'FENG SHUI PILLAR CANDLE'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
111,frozenset({'TRAVEL CARD WALLET PANTRY'}),frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
112,frozenset({'CHOCOLATE HOT WATER BOTTLE'}),frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
113,frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN'}),frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
114,frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)'}),frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
115,frozenset({'FENG SHUI PILLAR CANDLE'}),frozenset({'TRAVEL CARD WALLET PANTRY'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
116,frozenset({'TRAVEL CARD WALLET PANTRY'}),frozenset({'FENG SHUI PILLAR CANDLE'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
117,frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)'}),frozenset({'FENG SHUI PILLAR CANDLE'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
118,frozenset({'FENG SHUI PILLAR CANDLE'}),frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
119,frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN'}),frozenset({'FENG SHUI PILLAR CANDLE'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
120,frozenset({'FENG SHUI PILLAR CANDLE'}),frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
121,frozenset({'CHOCOLATE HOT WATER BOTTLE'}),frozenset({'TRAVEL CARD WALLET PANTRY'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
122,frozenset({'TRAVEL CARD WALLET PANTRY'}),frozenset({'CHOCOLATE HOT WATER BOTTLE'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
123,frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)'}),frozenset({'CHOCOLATE HOT WATER BOTTLE'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
124,frozenset({'CHOCOLATE HOT WATER BOTTLE'}),frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
125,frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN'}),frozenset({'CHOCOLATE HOT WATER BOTTLE'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
126,frozenset({'TRAVEL CARD WALLET PANTRY'}),"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'SMALL FOLDING SCISSOR(POINTED EDGE)', 'FENG SHUI PILLAR CANDLE'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
127,frozenset({'TRAVEL CARD WALLET PANTRY'}),"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'SMALL FOLDING SCISSOR(POINTED EDGE)', 'FENG SHUI PILLAR CANDLE', 'CHOCOLATE HOT WATER BOTTLE'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
128,frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)'}),"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'FENG SHUI PILLAR CANDLE', 'TRAVEL CARD WALLET PANTRY'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
129,"frozenset({'CHOCOLATE HOT WATER BOTTLE', 'FENG SHUI PILLAR CANDLE'})",frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
130,"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'SMALL FOLDING SCISSOR(POINTED EDGE)'})",frozenset({'CHOCOLATE HOT WATER BOTTLE'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
131,"frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)', 'CHOCOLATE HOT WATER BOTTLE'})",frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
132,frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN'}),"frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)', 'CHOCOLATE HOT WATER BOTTLE'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
133,frozenset({'CHOCOLATE HOT WATER BOTTLE'}),"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'SMALL FOLDING SCISSOR(POINTED EDGE)'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
134,frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)'}),"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'CHOCOLATE HOT WATER BOTTLE'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
135,"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'SMALL FOLDING SCISSOR(POINTED EDGE)'})",frozenset({'FENG SHUI PILLAR CANDLE'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
136,"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'FENG SHUI PILLAR CANDLE'})",frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
137,"frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)', 'FENG SHUI PILLAR CANDLE'})",frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
138,frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN'}),"frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)', 'FENG SHUI PILLAR CANDLE'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
139,frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)'}),"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'FENG SHUI PILLAR CANDLE'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
140,frozenset({'FENG SHUI PILLAR CANDLE'}),"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'SMALL FOLDING SCISSOR(POINTED EDGE)'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
141,"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'CHOCOLATE HOT WATER BOTTLE'})",frozenset({'TRAVEL CARD WALLET PANTRY'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
142,"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'TRAVEL CARD WALLET PANTRY'})",frozenset({'CHOCOLATE HOT WATER BOTTLE'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
143,"frozenset({'CHOCOLATE HOT WATER BOTTLE', 'TRAVEL CARD WALLET PANTRY'})",frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
144,frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN'}),"frozenset({'CHOCOLATE HOT WATER BOTTLE', 'TRAVEL CARD WALLET PANTRY'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
145,frozenset({'CHOCOLATE HOT WATER BOTTLE'}),"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'TRAVEL CARD WALLET PANTRY'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
146,frozenset({'TRAVEL CARD WALLET PANTRY'}),"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'CHOCOLATE HOT WATER BOTTLE'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
147,"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'CHOCOLATE HOT WATER BOTTLE'})",frozenset({'FENG SHUI PILLAR CANDLE'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
148,frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN'}),"frozenset({'CHOCOLATE HOT WATER BOTTLE', 'FENG SHUI PILLAR CANDLE'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
149,"frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)', 'TRAVEL CARD WALLET PANTRY'})",frozenset({'CHOCOLATE HOT WATER BOTTLE'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
150,frozenset({'CHOCOLATE HOT WATER BOTTLE'}),"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'FENG SHUI PILLAR CANDLE'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
151,"frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)', 'CHOCOLATE HOT WATER BOTTLE'})",frozenset({'FENG SHUI PILLAR CANDLE'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
152,frozenset({'TRAVEL CARD WALLET PANTRY'}),"frozenset({'CHOCOLATE HOT WATER BOTTLE', 'FENG SHUI PILLAR CANDLE'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
153,frozenset({'FENG SHUI PILLAR CANDLE'}),"frozenset({'CHOCOLATE HOT WATER BOTTLE', 'TRAVEL CARD WALLET PANTRY'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
154,frozenset({'CHOCOLATE HOT WATER BOTTLE'}),"frozenset({'FENG SHUI PILLAR CANDLE', 'TRAVEL CARD WALLET PANTRY'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
155,"frozenset({'FENG SHUI PILLAR CANDLE', 'TRAVEL CARD WALLET PANTRY'})",frozenset({'CHOCOLATE HOT WATER BOTTLE'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
156,"frozenset({'CHOCOLATE HOT WATER BOTTLE', 'TRAVEL CARD WALLET PANTRY'})",frozenset({'FENG SHUI PILLAR CANDLE'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
157,"frozenset({'CHOCOLATE HOT WATER BOTTLE', 'FENG SHUI PILLAR CANDLE'})",frozenset({'TRAVEL CARD WALLET PANTRY'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
158,"frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)', 'FENG SHUI PILLAR CANDLE'})",frozenset({'CHOCOLATE HOT WATER BOTTLE'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
159,"frozenset({'CHOCOLATE HOT WATER BOTTLE', 'FENG SHUI PILLAR CANDLE'})",frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
160,frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)'}),"frozenset({'CHOCOLATE HOT WATER BOTTLE', 'FENG SHUI PILLAR CANDLE'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
161,frozenset({'CHOCOLATE HOT WATER BOTTLE'}),"frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)', 'FENG SHUI PILLAR CANDLE'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
162,frozenset({'FENG SHUI PILLAR CANDLE'}),"frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)', 'CHOCOLATE HOT WATER BOTTLE'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
163,frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN'}),"frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)', 'FENG SHUI PILLAR CANDLE', 'TRAVEL CARD WALLET PANTRY'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
164,frozenset({'FENG SHUI PILLAR CANDLE'}),"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'CHOCOLATE HOT WATER BOTTLE'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
165,frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)'}),frozenset({'TRAVEL CARD WALLET PANTRY'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
166,frozenset({'TRAVEL CARD WALLET PANTRY'}),frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
167,"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'CHOCOLATE HOT WATER BOTTLE'})",frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
168,"frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)', 'CHOCOLATE HOT WATER BOTTLE'})",frozenset({'TRAVEL CARD WALLET PANTRY'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
169,"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'FENG SHUI PILLAR CANDLE'})",frozenset({'CHOCOLATE HOT WATER BOTTLE'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
170,"frozenset({'CHOCOLATE HOT WATER BOTTLE', 'TRAVEL CARD WALLET PANTRY'})",frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)'}),0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
171,"frozenset({'FENG SHUI PILLAR CANDLE', 'TRAVEL CARD WALLET PANTRY'})","frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'SMALL FOLDING SCISSOR(POINTED EDGE)'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
172,"frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)', 'FENG SHUI PILLAR CANDLE'})","frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'TRAVEL CARD WALLET PANTRY'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
173,frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)'}),"frozenset({'CHOCOLATE HOT WATER BOTTLE', 'TRAVEL CARD WALLET PANTRY'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
174,"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'FENG SHUI PILLAR CANDLE'})","frozenset({'SMALL FOLDING SCISSOR(POINTED EDGE)', 'TRAVEL CARD WALLET PANTRY'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
175,"frozenset({'GROW A FLYTRAP OR SUNFLOWER IN TIN', 'SMALL FOLDING SCISSOR(POINTED EDGE)'})","frozenset({'FENG SHUI PILLAR CANDLE', 'TRAVEL CARD WALLET PANTRY'})",0.12903225806451613,0.12903225806451613,0.12903225806451613,1.0,7.75,0.11238293444328824,inf
